RunId,iteration,Step,estrategia,avances,rescatistas,ruta,rng,Grid,Rescatados,Perdidas,Danio,Fuegos,Pasos,Avances,Estado,gano
0,0,11.0,aleatoria,2,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7138484576005690179,"[[2. 2. 0. 0. 0. 0.]
 [2. 2. 0. 1. 5. 0.]
 [2. 0. 0. 0. 5. 0.]
 [2. 5. 0. 4. 0. 0.]
 [0. 0. 0. 0. 0. 5.]
 [0. 3. 0. 0. 0. 1.]
 [1. 0. 5. 0. 0. 3.]
 [1. 0. 0. 0. 5. 0.]]",0,0,24,6,11,2,perdido,0
1,0,12.0,aleatoria,2,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7138484576005690179,"[[2. 2. 2. 0. 2. 2.]
 [2. 2. 2. 2. 2. 2.]
 [5. 2. 2. 2. 2. 2.]
 [5. 2. 5. 2. 2. 2.]
 [5. 0. 0. 0. 0. 2.]
 [1. 5. 0. 3. 0. 0.]
 [0. 0. 0. 0. 3. 3.]
 [0. 5. 0. 0. 0. 0.]]",0,3,27,21,12,2,perdido,0
2,0,12.0,aleatoria,2,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7138484576005690179,"[[1. 0. 0. 1. 0. 5.]
 [1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 0.]
 [5. 0. 1. 0. 2. 2.]
 [0. 0. 0. 5. 0. 2.]
 [1. 0. 0. 0. 0. 0.]
 [0. 0. 5. 0. 0. 5.]
 [0. 5. 0. 4. 4. 0.]]",0,0,24,3,12,2,perdido,0
3,0,9.0,aleatoria,4,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7138484576005690179,"[[5. 2. 2. 2. 5. 0.]
 [0. 2. 0. 2. 2. 4.]
 [2. 2. 2. 2. 2. 5.]
 [2. 2. 0. 2. 0. 2.]
 [0. 2. 0. 5. 2. 2.]
 [0. 1. 1. 2. 3. 1.]
 [1. 0. 0. 0. 0. 3.]
 [1. 0. 2. 5. 0. 2.]]",0,1,27,22,9,4,perdido,0
4,0,6.0,aleatoria,4,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7138484576005690179,"[[2. 0. 0. 2. 2. 5.]
 [0. 5. 2. 2. 2. 2.]
 [5. 2. 2. 2. 2. 2.]
 [0. 0. 0. 2. 2. 2.]
 [2. 0. 5. 2. 2. 3.]
 [2. 1. 5. 2. 2. 2.]
 [2. 0. 0. 2. 2. 2.]
 [0. 0. 3. 3. 2. 0.]]",1,2,27,28,6,4,perdido,0
5,0,6.0,aleatoria,4,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7138484576005690179,"[[2. 2. 2. 2. 2. 2.]
 [2. 2. 0. 0. 5. 2.]
 [5. 0. 4. 5. 2. 5.]
 [0. 1. 0. 0. 2. 2.]
 [0. 1. 0. 1. 2. 2.]
 [0. 0. 0. 1. 0. 0.]
 [5. 5. 0. 0. 1. 3.]
 [0. 0. 0. 3. 1. 0.]]",0,0,24,16,6,4,perdido,0
6,0,5.0,aleatoria,6,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7138484576005690179,"[[0. 2. 2. 0. 5. 2.]
 [2. 2. 2. 2. 2. 2.]
 [5. 2. 2. 2. 2. 2.]
 [2. 2. 2. 2. 0. 2.]
 [2. 2. 3. 2. 1. 0.]
 [0. 2. 2. 2. 0. 0.]
 [2. 2. 5. 2. 1. 3.]
 [0. 0. 5. 3. 0. 1.]]",0,0,24,30,5,6,perdido,0
7,0,6.0,aleatoria,6,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7138484576005690179,"[[2. 2. 2. 2. 5. 2.]
 [2. 2. 2. 2. 2. 2.]
 [5. 2. 2. 2. 2. 5.]
 [2. 2. 0. 2. 2. 2.]
 [0. 2. 1. 2. 2. 2.]
 [5. 3. 0. 2. 0. 0.]
 [2. 2. 0. 2. 1. 3.]
 [2. 0. 5. 2. 1. 3.]]",0,1,30,33,6,6,perdido,0
8,0,5.0,aleatoria,6,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7138484576005690179,"[[2. 2. 2. 2. 5. 2.]
 [2. 2. 2. 2. 2. 5.]
 [5. 2. 5. 2. 2. 2.]
 [0. 2. 3. 0. 2. 2.]
 [2. 2. 0. 0. 2. 0.]
 [2. 2. 5. 0. 2. 0.]
 [2. 2. 0. 1. 2. 3.]
 [5. 2. 2. 3. 2. 0.]]",0,0,25,32,5,6,perdido,0
9,0,15.0,mejorada,2,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7138484576005690179,"[[5. 0. 0. 3. 0. 0.]
 [0. 5. 0. 2. 0. 0.]
 [0. 0. 5. 0. 0. 0.]
 [1. 1. 5. 1. 2. 2.]
 [0. 0. 0. 3. 2. 0.]
 [0. 2. 1. 3. 2. 0.]
 [0. 0. 0. 0. 2. 2.]
 [5. 5. 0. 2. 0. 0.]]",2,4,2,9,15,2,perdido,0
10,0,17.0,mejorada,2,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7138484576005690179,"[[0. 0. 0. 0. 0. 1.]
 [0. 0. 1. 0. 1. 1.]
 [5. 1. 0. 0. 0. 0.]
 [0. 1. 0. 0. 0. 3.]
 [5. 0. 1. 0. 5. 0.]
 [0. 0. 0. 1. 0. 0.]
 [0. 0. 5. 0. 3. 2.]
 [5. 0. 0. 3. 2. 2.]]",7,1,9,3,17,2,ganado,1
11,0,38.0,mejorada,2,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7138484576005690179,"[[0. 0. 2. 2. 5. 0.]
 [0. 0. 0. 2. 2. 2.]
 [5. 0. 1. 1. 0. 0.]
 [5. 0. 1. 1. 0. 1.]
 [1. 0. 1. 0. 1. 0.]
 [3. 2. 0. 0. 1. 1.]
 [1. 5. 0. 0. 0. 0.]
 [5. 0. 0. 0. 0. 0.]]",6,3,26,7,38,2,perdido,0
12,0,25.0,mejorada,4,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7138484576005690179,"[[0. 2. 0. 1. 0. 0.]
 [0. 0. 0. 0. 1. 0.]
 [0. 5. 0. 0. 0. 5.]
 [0. 0. 0. 0. 5. 0.]
 [0. 0. 0. 0. 0. 2.]
 [2. 2. 0. 0. 5. 2.]
 [0. 0. 5. 2. 2. 2.]
 [1. 0. 5. 2. 2. 2.]]",6,3,24,11,25,4,perdido,0
13,0,20.0,mejorada,4,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7138484576005690179,"[[0. 2. 2. 2. 2. 2.]
 [1. 5. 5. 2. 2. 2.]
 [5. 0. 0. 0. 5. 2.]
 [1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 0. 1. 1.]
 [0. 0. 0. 0. 0. 0.]
 [5. 0. 0. 3. 0. 0.]
 [5. 1. 1. 2. 0. 0.]]",6,2,26,10,20,4,perdido,0
14,0,9.0,mejorada,4,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7138484576005690179,"[[2. 2. 2. 2. 5. 2.]
 [0. 2. 2. 2. 2. 2.]
 [5. 0. 2. 2. 2. 2.]
 [0. 2. 1. 2. 2. 2.]
 [0. 0. 0. 2. 2. 2.]
 [1. 2. 0. 0. 0. 2.]
 [0. 0. 0. 0. 0. 3.]
 [5. 5. 0. 3. 3. 0.]]",2,1,26,24,9,4,perdido,0
15,0,10.0,mejorada,6,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7138484576005690179,"[[2. 2. 0. 0. 3. 0.]
 [3. 2. 1. 0. 0. 1.]
 [5. 2. 0. 0. 5. 0.]
 [2. 2. 2. 0. 5. 2.]
 [2. 2. 2. 5. 2. 2.]
 [3. 0. 0. 2. 2. 2.]
 [1. 0. 5. 2. 2. 2.]
 [5. 2. 0. 2. 2. 2.]]",2,4,14,24,10,6,perdido,0
16,0,9.0,mejorada,6,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7138484576005690179,"[[1. 3. 0. 0. 2. 0.]
 [0. 1. 0. 5. 0. 0.]
 [0. 0. 0. 5. 5. 5.]
 [0. 3. 1. 0. 2. 2.]
 [1. 0. 1. 1. 2. 5.]
 [2. 0. 1. 5. 2. 2.]
 [1. 1. 0. 0. 2. 2.]
 [1. 1. 1. 2. 2. 2.]]",1,4,25,12,9,6,perdido,0
17,0,5.0,mejorada,6,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7138484576005690179,"[[5. 2. 2. 2. 2. 2.]
 [2. 0. 2. 2. 2. 2.]
 [5. 2. 2. 2. 2. 5.]
 [0. 0. 2. 2. 2. 3.]
 [0. 0. 0. 2. 2. 2.]
 [0. 2. 0. 2. 2. 0.]
 [0. 5. 0. 2. 2. 3.]
 [5. 0. 1. 3. 2. 0.]]",0,1,27,28,5,6,perdido,0
18,1,17.0,aleatoria,2,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4047939128787533792,"[[5. 0. 0. 0. 4. 5.]
 [5. 0. 1. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 1. 0.]
 [0. 5. 0. 1. 0. 0.]
 [0. 0. 1. 0. 1. 1.]
 [0. 0. 5. 2. 1. 3.]
 [0. 1. 1. 2. 1. 0.]]",0,2,24,2,17,2,perdido,0
19,1,13.0,aleatoria,2,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4047939128787533792,"[[0. 0. 0. 0. 0. 0.]
 [0. 5. 0. 0. 0. 1.]
 [5. 0. 0. 0. 2. 0.]
 [2. 0. 5. 0. 2. 2.]
 [2. 0. 0. 0. 2. 2.]
 [2. 0. 0. 1. 0. 3.]
 [2. 2. 5. 0. 0. 3.]
 [5. 2. 0. 3. 1. 0.]]",0,0,25,11,13,2,perdido,0
20,1,8.0,aleatoria,2,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4047939128787533792,"[[0. 1. 0. 5. 0. 5.]
 [0. 0. 0. 0. 0. 0.]
 [5. 2. 0. 5. 0. 0.]
 [2. 2. 0. 0. 2. 2.]
 [2. 2. 5. 0. 2. 0.]
 [0. 2. 0. 0. 2. 3.]
 [0. 4. 5. 0. 2. 2.]
 [0. 0. 0. 3. 0. 0.]]",1,1,24,13,8,2,perdido,0
21,1,8.0,aleatoria,4,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4047939128787533792,"[[0. 0. 0. 1. 0. 2.]
 [1. 0. 5. 3. 3. 2.]
 [5. 0. 2. 2. 2. 5.]
 [0. 0. 0. 0. 2. 2.]
 [2. 2. 2. 0. 2. 2.]
 [2. 2. 0. 5. 0. 2.]
 [2. 2. 0. 1. 2. 2.]
 [5. 0. 1. 0. 2. 0.]]",0,3,25,21,8,4,perdido,0
22,1,6.0,aleatoria,4,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4047939128787533792,"[[5. 2. 0. 0. 2. 2.]
 [2. 2. 1. 4. 2. 0.]
 [5. 5. 5. 2. 0. 0.]
 [2. 2. 0. 3. 0. 2.]
 [2. 3. 2. 0. 0. 0.]
 [2. 2. 0. 0. 0. 2.]
 [2. 2. 2. 0. 0. 2.]
 [5. 0. 5. 2. 2. 0.]]",0,2,27,23,6,4,perdido,0
23,1,7.0,aleatoria,4,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4047939128787533792,"[[5. 0. 5. 1. 0. 5.]
 [0. 0. 0. 5. 2. 2.]
 [5. 0. 0. 2. 2. 5.]
 [0. 3. 2. 3. 2. 2.]
 [2. 3. 2. 2. 2. 2.]
 [0. 0. 0. 2. 0. 0.]
 [0. 0. 2. 2. 2. 2.]
 [0. 0. 2. 2. 2. 2.]]",0,3,25,22,7,4,perdido,0
24,1,4.0,aleatoria,6,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4047939128787533792,"[[2. 2. 0. 0. 5. 2.]
 [5. 2. 0. 2. 2. 2.]
 [5. 2. 2. 2. 3. 0.]
 [2. 2. 2. 2. 0. 2.]
 [2. 2. 2. 2. 0. 0.]
 [1. 2. 3. 0. 2. 0.]
 [0. 5. 0. 1. 2. 2.]
 [0. 5. 1. 3. 2. 2.]]",0,3,27,27,4,6,perdido,0
25,1,4.0,aleatoria,6,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4047939128787533792,"[[2. 2. 2. 2. 5. 2.]
 [0. 2. 0. 2. 2. 2.]
 [5. 2. 5. 2. 2. 2.]
 [0. 0. 0. 5. 2. 2.]
 [1. 0. 0. 2. 2. 2.]
 [0. 2. 3. 0. 2. 0.]
 [2. 2. 2. 5. 2. 2.]
 [5. 0. 2. 4. 2. 0.]]",0,1,30,29,4,6,perdido,0
26,1,6.0,aleatoria,6,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4047939128787533792,"[[2. 2. 0. 0. 3. 0.]
 [2. 2. 0. 1. 5. 5.]
 [5. 2. 0. 0. 5. 0.]
 [1. 3. 2. 2. 2. 0.]
 [0. 2. 2. 2. 2. 2.]
 [5. 2. 3. 2. 2. 2.]
 [5. 2. 2. 0. 2. 2.]
 [0. 2. 2. 2. 2. 2.]]",0,4,32,26,6,6,perdido,0
27,1,50.0,mejorada,2,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4047939128787533792,"[[5. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [5. 0. 0. 0. 0. 0.]
 [0. 0. 0. 5. 0. 0.]
 [0. 5. 1. 0. 0. 0.]
 [2. 2. 0. 0. 1. 0.]
 [0. 0. 5. 0. 0. 0.]
 [5. 0. 0. 0. 0. 0.]]",6,4,16,2,50,2,perdido,0
28,1,24.0,mejorada,2,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4047939128787533792,"[[0. 0. 0. 0. 5. 0.]
 [0. 1. 0. 0. 0. 0.]
 [1. 1. 0. 0. 0. 5.]
 [0. 1. 0. 1. 0. 0.]
 [1. 1. 1. 0. 0. 0.]
 [1. 0. 1. 0. 5. 2.]
 [0. 5. 0. 1. 2. 2.]
 [5. 0. 0. 3. 2. 2.]]",7,2,13,5,24,2,ganado,1
29,1,19.0,mejorada,2,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4047939128787533792,"[[1. 0. 0. 0. 0. 2.]
 [0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [1. 0. 5. 5. 2. 2.]
 [1. 0. 5. 2. 2. 2.]
 [0. 2. 0. 0. 2. 0.]
 [0. 0. 0. 2. 2. 5.]
 [5. 5. 0. 3. 2. 2.]]",5,2,24,12,19,2,perdido,0
30,1,22.0,mejorada,4,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4047939128787533792,"[[1. 1. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1.]
 [5. 5. 5. 0. 0. 5.]
 [5. 0. 2. 2. 0. 0.]
 [2. 2. 2. 0. 1. 0.]
 [3. 0. 0. 0. 4. 1.]
 [0. 0. 0. 0. 1. 0.]
 [0. 0. 0. 5. 0. 1.]]",3,2,25,5,22,4,perdido,0
31,1,14.0,mejorada,4,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4047939128787533792,"[[0. 1. 0. 2. 0. 0.]
 [0. 1. 0. 2. 0. 1.]
 [5. 5. 0. 1. 1. 0.]
 [5. 3. 1. 0. 2. 2.]
 [1. 1. 5. 0. 0. 2.]
 [0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 3.]
 [5. 5. 0. 3. 0. 0.]]",7,1,7,5,14,4,ganado,1
32,1,10.0,mejorada,4,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4047939128787533792,"[[2. 2. 0. 2. 0. 2.]
 [2. 2. 2. 5. 0. 0.]
 [5. 2. 2. 2. 0. 2.]
 [2. 2. 5. 0. 2. 2.]
 [2. 2. 2. 2. 2. 2.]
 [2. 0. 0. 2. 0. 2.]
 [0. 5. 0. 0. 3. 3.]
 [5. 0. 1. 3. 1. 0.]]",3,0,25,25,10,4,perdido,0
33,1,14.0,mejorada,6,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4047939128787533792,"[[0. 2. 1. 0. 0. 0.]
 [5. 0. 0. 0. 0. 0.]
 [0. 5. 0. 0. 0. 5.]
 [0. 0. 5. 1. 2. 2.]
 [0. 0. 0. 1. 2. 2.]
 [0. 0. 5. 0. 2. 0.]
 [0. 0. 0. 2. 2. 2.]
 [0. 5. 0. 2. 2. 2.]]",5,4,17,12,14,6,perdido,0
34,1,12.0,mejorada,6,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4047939128787533792,"[[0. 1. 0. 0. 2. 2.]
 [0. 0. 0. 0. 3. 2.]
 [2. 2. 0. 0. 2. 5.]
 [0. 0. 0. 5. 2. 2.]
 [0. 2. 2. 2. 2. 2.]
 [0. 3. 2. 2. 2. 2.]
 [5. 5. 2. 2. 2. 2.]
 [5. 0. 0. 3. 2. 2.]]",0,3,25,23,12,6,perdido,0
35,1,6.0,mejorada,6,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4047939128787533792,"[[2. 0. 2. 2. 2. 2.]
 [2. 2. 2. 2. 2. 2.]
 [5. 2. 2. 2. 2. 2.]
 [2. 2. 2. 0. 2. 2.]
 [2. 0. 5. 3. 2. 2.]
 [1. 0. 0. 1. 1. 1.]
 [0. 5. 0. 1. 0. 3.]
 [5. 0. 0. 3. 1. 0.]]",2,0,25,25,6,6,perdido,0
36,2,14.0,aleatoria,2,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7919168045412322065,"[[0. 2. 0. 0. 2. 2.]
 [0. 2. 0. 2. 2. 2.]
 [0. 2. 5. 0. 2. 5.]
 [0. 0. 1. 2. 0. 2.]
 [0. 3. 0. 2. 2. 2.]
 [0. 5. 1. 2. 0. 0.]
 [0. 0. 0. 0. 4. 4.]
 [0. 0. 5. 5. 5. 0.]]",0,0,24,15,14,2,perdido,0
37,2,8.0,aleatoria,2,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7919168045412322065,"[[2. 3. 0. 0. 1. 0.]
 [2. 3. 0. 5. 0. 0.]
 [0. 2. 0. 0. 0. 5.]
 [0. 0. 0. 0. 2. 2.]
 [0. 0. 5. 0. 0. 2.]
 [0. 2. 5. 0. 2. 0.]
 [5. 2. 0. 0. 2. 2.]
 [0. 0. 0. 3. 2. 2.]]",0,1,25,13,8,2,perdido,0
38,2,18.0,aleatoria,2,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7919168045412322065,"[[1. 0. 0. 5. 0. 0.]
 [0. 0. 5. 0. 0. 0.]
 [0. 0. 0. 0. 5. 0.]
 [0. 0. 0. 5. 1. 0.]
 [0. 5. 1. 0. 0. 0.]
 [0. 0. 0. 0. 1. 3.]
 [0. 5. 1. 0. 0. 3.]
 [0. 0. 0. 3. 0. 2.]]",0,0,24,1,18,2,perdido,0
39,2,8.0,aleatoria,4,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7919168045412322065,"[[2. 2. 5. 1. 5. 0.]
 [2. 2. 0. 0. 2. 0.]
 [5. 2. 0. 5. 0. 2.]
 [2. 2. 2. 2. 2. 2.]
 [2. 2. 2. 2. 3. 2.]
 [0. 1. 0. 2. 0. 1.]
 [0. 0. 5. 2. 0. 3.]
 [0. 0. 3. 2. 0. 0.]]",0,3,27,22,8,4,perdido,0
40,2,5.0,aleatoria,4,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7919168045412322065,"[[2. 2. 0. 5. 1. 3.]
 [2. 2. 0. 2. 0. 2.]
 [5. 2. 2. 2. 2. 2.]
 [0. 2. 5. 0. 0. 0.]
 [2. 2. 0. 1. 0. 5.]
 [1. 2. 5. 0. 0. 0.]
 [2. 5. 0. 1. 0. 3.]
 [1. 0. 0. 4. 0. 0.]]",0,0,26,17,5,4,perdido,0
41,2,6.0,aleatoria,4,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7919168045412322065,"[[2. 2. 2. 0. 5. 2.]
 [5. 2. 0. 0. 0. 2.]
 [2. 2. 2. 2. 2. 5.]
 [2. 2. 2. 0. 2. 2.]
 [2. 2. 5. 3. 2. 2.]
 [0. 0. 0. 1. 0. 0.]
 [0. 5. 0. 2. 0. 3.]
 [0. 0. 5. 3. 0. 1.]]",0,0,24,22,6,4,perdido,0
42,2,5.0,aleatoria,6,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7919168045412322065,"[[0. 2. 2. 2. 5. 2.]
 [0. 0. 5. 0. 2. 2.]
 [5. 2. 0. 2. 2. 5.]
 [2. 2. 2. 2. 2. 2.]
 [2. 2. 2. 2. 0. 2.]
 [3. 2. 1. 2. 2. 2.]
 [1. 4. 0. 0. 2. 2.]
 [5. 1. 5. 3. 2. 0.]]",0,2,26,30,5,6,perdido,0
43,2,5.0,aleatoria,6,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7919168045412322065,"[[2. 2. 0. 0. 5. 0.]
 [2. 2. 2. 2. 2. 2.]
 [5. 2. 2. 3. 2. 0.]
 [5. 2. 2. 2. 2. 2.]
 [5. 2. 2. 2. 2. 2.]
 [5. 2. 1. 0. 0. 1.]
 [0. 2. 0. 0. 0. 3.]
 [5. 2. 2. 3. 1. 0.]]",1,1,36,27,5,6,perdido,0
44,2,4.0,aleatoria,6,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7919168045412322065,"[[2. 2. 0. 2. 5. 0.]
 [5. 2. 2. 2. 2. 0.]
 [5. 2. 2. 3. 2. 2.]
 [0. 0. 0. 2. 2. 2.]
 [2. 2. 2. 2. 2. 2.]
 [2. 2. 0. 2. 0. 0.]
 [2. 2. 0. 2. 0. 3.]
 [5. 0. 5. 2. 0. 0.]]",0,1,27,29,4,6,perdido,0
45,2,40.0,mejorada,2,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7919168045412322065,"[[0. 0. 1. 0. 1. 0.]
 [0. 0. 0. 1. 0. 0.]
 [5. 0. 0. 0. 0. 5.]
 [0. 1. 1. 0. 0. 0.]
 [0. 0. 0. 0. 5. 0.]
 [2. 3. 1. 0. 0. 2.]
 [0. 0. 0. 0. 2. 2.]
 [5. 5. 0. 0. 0. 2.]]",5,4,14,5,40,2,perdido,0
46,2,31.0,mejorada,2,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7919168045412322065,"[[1. 1. 0. 0. 0. 1.]
 [0. 0. 0. 0. 1. 5.]
 [5. 0. 0. 5. 0. 5.]
 [0. 0. 0. 0. 1. 1.]
 [0. 0. 1. 0. 0. 0.]
 [1. 3. 0. 0. 1. 0.]
 [0. 0. 5. 0. 0. 1.]
 [1. 5. 0. 0. 0. 0.]]",7,2,12,0,31,2,ganado,1
47,2,36.0,mejorada,2,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7919168045412322065,"[[5. 2. 2. 2. 2. 0.]
 [0. 0. 5. 0. 5. 0.]
 [5. 0. 0. 0. 0. 0.]
 [0. 0. 2. 0. 0. 1.]
 [0. 2. 2. 0. 0. 0.]
 [1. 1. 0. 1. 2. 2.]
 [0. 0. 5. 0. 2. 2.]
 [5. 0. 1. 2. 2. 2.]]",6,4,22,14,36,2,perdido,0
48,2,28.0,mejorada,4,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7919168045412322065,"[[0. 0. 0. 0. 1. 1.]
 [5. 3. 5. 0. 0. 0.]
 [5. 5. 0. 0. 0. 1.]
 [0. 2. 2. 0. 0. 1.]
 [1. 0. 2. 0. 0. 0.]
 [0. 0. 1. 3. 3. 2.]
 [5. 0. 0. 1. 2. 2.]
 [5. 0. 1. 0. 2. 2.]]",4,3,24,8,28,4,perdido,0
49,2,15.0,mejorada,4,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7919168045412322065,"[[0. 1. 0. 0. 5. 0.]
 [0. 0. 3. 1. 1. 0.]
 [0. 0. 5. 1. 0. 5.]
 [0. 0. 1. 0. 5. 0.]
 [0. 0. 0. 0. 1. 0.]
 [0. 0. 0. 0. 2. 2.]
 [0. 5. 0. 3. 2. 2.]
 [5. 0. 1. 3. 2. 2.]]",7,1,8,7,15,4,ganado,1
50,2,11.0,mejorada,4,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7919168045412322065,"[[2. 2. 0. 0. 2. 2.]
 [2. 2. 0. 5. 0. 0.]
 [5. 2. 2. 2. 2. 5.]
 [2. 2. 5. 2. 2. 2.]
 [2. 2. 2. 2. 2. 2.]
 [0. 2. 1. 2. 2. 2.]
 [0. 5. 0. 1. 2. 2.]
 [5. 0. 0. 3. 2. 2.]]",6,1,24,29,11,4,perdido,0
51,2,9.0,mejorada,6,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7919168045412322065,"[[0. 3. 1. 0. 3. 1.]
 [0. 5. 1. 0. 0. 0.]
 [5. 0. 0. 5. 2. 0.]
 [1. 0. 5. 0. 2. 3.]
 [0. 0. 0. 2. 2. 2.]
 [2. 2. 0. 2. 2. 2.]
 [0. 0. 0. 2. 2. 2.]
 [5. 0. 0. 2. 2. 2.]]",4,4,23,16,9,6,perdido,0
52,2,11.0,mejorada,6,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7919168045412322065,"[[2. 2. 1. 0. 2. 0.]
 [0. 5. 0. 0. 2. 2.]
 [0. 5. 0. 0. 2. 0.]
 [0. 0. 0. 5. 0. 0.]
 [0. 0. 1. 0. 2. 0.]
 [0. 2. 2. 5. 2. 2.]
 [0. 2. 0. 0. 2. 2.]
 [5. 0. 1. 1. 2. 0.]]",7,3,16,15,11,6,ganado,1
